2024-06-10 11:18:39.6515 | INFO | LogLevel_Demo.Program | Hello 
2024-06-10 13:13:53.1015 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor | Executing OkObjectResult, writing value of type 'System.String'. 
2024-06-10 13:13:53.1015 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action LogLevel_Demo.Controllers.CLOrderServiceController.CheckOrderStatus (LogLevel_Demo) in 799.009ms 
2024-06-10 13:13:53.1015 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'LogLevel_Demo.Controllers.CLOrderServiceController.CheckOrderStatus (LogLevel_Demo)' 
2024-06-10 13:13:53.1015 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7054/api/CLOrderService/checkOrderStatus/6954 - - - 200 - text/plain;+charset=utf-8 807.9781ms 
2024-06-10 13:14:22.7298 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 PUT https://localhost:7054/api/CLOrderService/updateOrderStatus/6954/5 - 0 
2024-06-10 13:14:22.7298 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'LogLevel_Demo.Controllers.CLOrderServiceController.UpdateOrderStatus (LogLevel_Demo)' 
2024-06-10 13:14:22.7342 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "UpdateOrderStatus", controller = "CLOrderService"}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] UpdateOrderStatus(Int32, LogLevel_Demo.Enum.enmOrderStatus) on controller LogLevel_Demo.Controllers.CLOrderServiceController (LogLevel_Demo). 
2024-06-10 13:14:22.9817 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method LogLevel_Demo.Controllers.CLOrderServiceController.UpdateOrderStatus (LogLevel_Demo) - Validation state: Valid 
2024-06-10 13:14:23.9999 | INFO | LogLevel_Demo.BusinessLogic.BLOrderService | Order status updated. Order ID: 6954, New Status: Processing 
2024-06-10 13:14:23.9999 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action method LogLevel_Demo.Controllers.CLOrderServiceController.UpdateOrderStatus (LogLevel_Demo), returned result Microsoft.AspNetCore.Mvc.OkObjectResult in 1003.1764ms. 
2024-06-10 13:14:23.9999 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor | Executing OkObjectResult, writing value of type 'System.String'. 
2024-06-10 13:14:23.9999 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed action LogLevel_Demo.Controllers.CLOrderServiceController.UpdateOrderStatus (LogLevel_Demo) in 1266.5427ms 
2024-06-10 13:14:23.9999 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executed endpoint 'LogLevel_Demo.Controllers.CLOrderServiceController.UpdateOrderStatus (LogLevel_Demo)' 
2024-06-10 13:14:23.9999 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 PUT https://localhost:7054/api/CLOrderService/updateOrderStatus/6954/5 - 0 - 200 - text/plain;+charset=utf-8 1270.9440ms 
